Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,countryCODE
26.75916667,26.52291667,26.74891667,27.03733333,26.84583333,26.70691667,27.12191667,26.78033333,26.40654167,26.40770833,26.55220833,26.531,26.42620833,26.49654167,26.56454167,26.4365,26.22825,26.18433333,26.51970833,26.31875,26.47795833,WSM
24.77125,25.741,26.29758333,25.98916667,26.433,25.86766667,26.85375,26.94058333,26.06591667,26.26470833,26.08208333,25.87554167,25.90254167,25.81929167,25.89158333,25.75141667,25.82325,26.30729167,26.28725,25.66275,26.08983333,SAU
28.45983333,28.6465,28.24108333,28.55691667,28.77566667,28.82133333,29.25425,28.12733333,28.19095833,28.453625,28.50008333,28.216375,28.014,28.28016667,28.19158333,27.80958333,28.16,27.93791667,28.60470833,28.187875,28.20854167,SEN
10.97558333,10.41441667,11.68225,10.27616667,9.824916667,9.984,10.56833333,10.91725,11.15204167,10.31370833,10.46316667,10.487875,10.31554167,9.824916667,10.16379167,10.668375,10.53895833,10.56854167,10.6695,10.46783333,10.36079167,SRB
26.39716667,26.60883333,26.35825,26.57816667,26.7045,26.6695,27.07575,26.5215,26.253,26.40629167,26.3935,26.36745833,26.14741667,26.41525,26.30354167,26.17141667,26.26783333,26.22883333,26.58029167,26.252625,26.41908333,SLE
8.727166667,7.982166667,9.297583333,8.153,7.126166667,7.773083333,8.333583333,8.675583333,8.766208333,7.77775,7.779791667,8.158916667,7.828208333,7.681875,8.058,8.228583333,8.063666667,8.020166667,8.043916667,8.438291667,7.789125,SVK
10.92533333,10.35,11.502,10.28958333,9.445,10.38291667,10.59733333,10.68691667,10.86570833,9.967458333,10.2255,10.33095833,10.150125,9.506083333,10.00883333,10.41270833,10.042875,10.13520833,9.9655,10.60704167,10.16754167,SVN
27.00191667,26.781,26.79308333,27.2005,27.12491667,26.95041667,27.37433333,26.99425,26.73766667,26.975375,26.59045833,26.80333333,26.58875,26.67775,26.77554167,26.690875,26.649625,26.98654167,26.79575,26.87783333,26.83016667,SLB
18.25616667,18.20275,17.61475,17.87075,17.25866667,17.61525,18.09533333,18.5455,17.48579167,17.38854167,17.331625,17.45008333,17.3395,17.498125,17.05891667,17.23454167,17.36133333,17.42241667,17.464,17.18254167,17.47895833,ZAF
13.95525,13.50066667,14.651,15.07216667,14.15125,15.10591667,14.552,14.3665,14.04908333,13.85175,13.98633333,14.1395,14.120125,13.72641667,14.24320833,13.77304167,13.92795833,14.00841667,13.65975,14.36554167,13.90066667,ESP
27.26983333,27.36741667,27.36525,27.5875,27.39958333,27.65766667,28.15325,27.36125,27.356,27.40554167,27.404125,27.40004167,27.09816667,27.35941667,27.36133333,27.11183333,27.07054167,27.2535,27.24370833,27.265125,27.46495833,LKA
26.87966667,27.68025,27.25733333,27.49883333,27.75066667,27.694,27.803,27.7195,27.17233333,27.67983333,27.385125,27.26908333,27.201625,27.40416667,27.172875,27.19445833,27.26154167,27.60579167,27.56166667,27.21241667,27.21025,SDN
26.80558333,26.58958333,26.56608333,27.04533333,26.82158333,27.04716667,27.40016667,26.7225,26.36225,26.5945,26.43475,26.58120833,26.31033333,26.74120833,26.449375,26.31366667,26.367,26.58941667,26.56695833,26.41541667,26.61204167,SUR
20.26983333,19.725,18.97041667,19.53933333,19.111,19.1525,19.86541667,19.78883333,18.93941667,18.933,18.984875,19.268375,18.838125,19.20229167,18.75470833,18.85058333,18.993375,19.21033333,18.81391667,18.80225,19.21729167,SWZ
3.87225,2.945,2.879916667,3.066,2.39175,3.730583333,2.872916667,3.543916667,2.878208333,2.955833333,2.304208333,3.16975,2.707041667,3.19525,3.60675,3.242375,3.334333333,2.626916667,2.382125,3.806666667,2.50625,SWE
8.059666667,7.617333333,8.821083333,7.751916667,6.974583333,8.212416667,7.958,7.902833333,7.933916667,7.137,7.56275,7.750208333,7.6295,7.079541667,7.62375,7.685541667,7.283416667,7.239916667,6.975916667,8.193666667,7.31875,CHE
4.4305,4.142666667,4.72025,4.808666667,4.275333333,5.452416667,5.116416667,5.425,4.469666667,4.762125,4.711708333,3.78,4.771625,4.14275,4.66875,4.2445,4.400666667,4.683291667,4.559458333,4.454833333,4.240291667,TJK
26.29116667,26.29708333,26.477,26.52991667,26.1855,26.63516667,27.37966667,26.22225,26.20120833,26.36775,26.45204167,26.26545833,25.95816667,26.407375,26.44525,26.10266667,25.96,26.26304167,26.59375,26.12895833,26.603125,THA
26.9755,27.23675,27.08166667,27.31133333,27.30583333,27.22541667,27.80558333,27.28033333,27.103375,27.01533333,26.95354167,26.81091667,26.67408333,27.05641667,27.19416667,27.04025,26.980875,26.99570833,27.205,26.882,27.0045,TGO
20.03316667,20.56766667,21.266,20.68316667,20.5275,21.084,20.76133333,21.65691667,20.49058333,20.70245833,20.651875,20.38795833,20.39979167,20.21708333,20.30470833,20.1225,20.45766667,20.1995,20.49929167,20.38775,20.61579167,TUN
10.51666667,11.27741667,12.74483333,12.18883333,12.40591667,11.568,12.88316667,13.08725,12.05783333,12.83783333,11.982,11.84608333,11.75583333,11.87095833,11.90216667,11.782625,11.74533333,12.36225,12.88691667,11.215125,12.23025,TUR
15.03683333,14.73541667,15.35641667,16.52091667,15.327,16.335,16.16258333,16.3785,15.1615,15.77725,15.76695833,14.81408333,15.47395833,15.47908333,15.547125,15.05504167,15.04254167,15.81375,15.805,14.64233333,15.25204167,TKM
23.29541667,23.39091667,23.41558333,23.57158333,23.3005,23.81366667,23.74425,23.28408333,23.26741667,23.62,23.49066667,23.45941667,23.04795833,23.35754167,23.17370833,23.06225,22.99425,23.14016667,23.24125,23.41520833,23.51483333,UGA
8.37975,7.458416667,8.80725,8.709083333,7.552583333,7.604583333,8.455583333,9.50725,8.567833333,8.563041667,7.983541667,8.333,8.005208333,8.447958333,8.439291667,8.319625,8.095416667,8.474458333,8.941,7.835833333,7.9545,UKR
27.28408333,28.07041667,28.39741667,27.98633333,28.31925,28.12066667,29.29258333,29.29841667,28.23283333,28.32291667,28.45416667,28.14279167,28.36683333,28.24841667,28.19620833,28.22591667,28.05741667,28.41333333,28.37829167,28.02625,28.445125,ARE
9.025,8.66975,9.15075,9.419583333,8.551166667,9.64425,9.46275,9.663333333,8.965041667,8.759625,8.840583333,9.035708333,9.000583333,9.022833333,9.227125,8.945375,8.962333333,8.674291667,8.396541667,9.488416667,8.739333333,GBR
17.52883333,17.64641667,18.13191667,17.66475,17.87416667,18.3655,17.5215,17.60775,17.768625,17.80729167,17.68716667,17.41441667,17.455625,17.43095833,17.85879167,17.126625,17.43945833,17.14041667,17.15004167,16.85491667,17.68545833,URY
12.86333333,11.956,12.63916667,13.97133333,12.45225,13.84725,13.245,13.9085,12.67691667,13.14795833,13.31420833,12.20491667,13.10883333,12.87354167,12.92095833,12.58141667,12.43904167,13.21833333,13.194125,12.18183333,12.6445,UZB
26.2665,26.402,26.99425,26.57766667,26.54616667,26.94,27.36866667,27.35358333,26.713375,26.460375,26.583625,26.50270833,26.681375,26.615875,26.53645833,26.479625,26.245625,26.738375,26.64541667,26.566625,26.6335,YEM
22.41466667,21.71158333,21.84658333,22.45141667,22.01808333,21.94975,22.30066667,21.45175,21.46641667,21.42929167,21.76233333,21.69383333,20.99154167,21.914875,21.30166667,21.13741667,21.2955,21.31466667,21.463,21.24175,21.57175,ZMB
22.84033333,21.85225,21.60875,22.49633333,21.55316667,21.56666667,22.14216667,21.48633333,21.21241667,21.18445833,21.491625,21.442625,20.667625,21.69529167,21.092125,20.905125,21.292,21.148375,21.16108333,21.07404167,21.453625,ZWE
